solver,implementation,nranks,n1,n2,n3,nsys,nrow_min,nrow_max,iter,iterations,mpi_mode,total_s_max,total_s_avg,local_compute_s_max,pack_forward_s_max,mpi_forward_s_max,unpack_forward_s_max,reduced_compute_s_max,pack_backward_s_max,mpi_backward_s_max,unpack_backward_s_max,update_compute_s_max,compute_s_max,communication_s_max,packing_s_max
tdma,fortran-original,2,128,128,2048,16384,1024,1024,5,10,device,  2.1488439999999970E-03,  2.1471169999999970E-03,  1.5466709999999995E-03,  2.1883000000000319E-05,  2.1031000000004685E-05,  2.1541999999999395E-05,  1.2198000000004927E-05,  1.0146000000002542E-05,  1.2708999999999637E-05,  1.0226000000002067E-05,  4.9503299999999195E-04,  2.0539019999999963E-03,  3.3740000000004322E-05,  6.3546999999997134E-05
tdma,fortran-original,2,128,128,2048,16384,1024,1024,6,10,device,  2.1482740000000056E-03,  2.1454845000000028E-03,  1.5481829999999946E-03,  2.1613000000003657E-05,  1.6845000000001442E-05,  2.1281999999997470E-05,  1.2168999999992436E-05,  9.6940000000045323E-06,  1.2488999999990535E-05,  1.0174999999987278E-05,  4.9732699999999186E-04,  2.0564069999999823E-03,  2.9333999999991978E-05,  6.2273000000001577E-05
tdma,fortran-original,2,128,128,2048,16384,1024,1024,7,10,device,  2.1486250000000012E-03,  2.1468769999999984E-03,  1.5468510000000019E-03,  2.1912999999998406E-05,  1.6985999999996615E-05,  2.1762000000008497E-05,  1.2708999999999637E-05,  9.9550000000059313E-06,  1.4442000000003397E-05,  9.9949999999987549E-06,  4.9563400000000868E-04,  2.0541930000000097E-03,  3.1428000000000011E-05,  6.3064000000001563E-05
tdma,fortran-original,2,128,128,2048,16384,1024,1024,8,10,device,  2.1519100000000069E-03,  2.1490755000000070E-03,  1.5469320000000009E-03,  2.1873000000005582E-05,  1.7767000000001865E-05,  2.1261999999994119E-05,  1.2519000000002500E-05,  9.9650000000006678E-06,  1.8237999999989873E-05,  1.0496000000012606E-05,  4.9696500000000199E-04,  2.0564160000000054E-03,  3.5443999999995590E-05,  6.3596000000012975E-05
tdma,fortran-original,2,128,128,2048,16384,1024,1024,9,10,device,  2.1498660000000003E-03,  2.1468264999999973E-03,  1.5468010000000004E-03,  2.2362999999997468E-05,  1.8106999999989437E-05,  2.1272000000002733E-05,  1.1988000000004440E-05,  9.9550000000059313E-06,  1.6715000000000479E-05,  1.0535999999991552E-05,  4.9520399999999909E-04,  2.0539930000000040E-03,  3.4821999999989917E-05,  6.4035999999989546E-05
tdma,cuda-cxx,2,128,128,2048,16384,1024,1024,0,10,device,0.042284415,0.042277204,0.001748654,3.1857e-05,0.038606255,5.1687e-05,2.9044e-05,9.905e-06,0.009219225,1.2469e-05,0.000509825,0.002287523,0.039905334,0.000105918
tdma,cuda-cxx,2,128,128,2048,16384,1024,1024,1,10,device,0.002184197,0.002180562,0.001550837,2.2344e-05,4.5779e-05,2.0731e-05,1.4001e-05,1.0155e-05,1.6935e-05,9.66399999999e-06,0.000497807,0.002060111,6.1141e-05,6.2894e-05
tdma,cuda-cxx,2,128,128,2048,16384,1024,1024,2,10,device,0.002153401,0.002148604,0.001550447,2.0921e-05,2.1743e-05,2.0391e-05,1.2318e-05,9.77499999999e-06,1.5604e-05,9.644e-06,0.000499179,0.002056746,3.5674e-05,6.0731e-05
tdma,cuda-cxx,2,128,128,2048,16384,1024,1024,3,10,device,0.002157828,0.002155925,0.001550977,2.1583e-05,2.5439e-05,2.013e-05,1.2749e-05,1.0486e-05,2.1683e-05,9.484e-06,0.000495504,0.00205923,4.7122e-05,6.1683e-05
tdma,cuda-cxx,2,128,128,2048,16384,1024,1024,4,10,device,0.002156255,0.002153176,0.001550417,2.1512e-05,2.3114e-05,1.9959e-05,1.2639e-05,9.594e-06,2.3124e-05,9.595e-06,0.000495343,0.002050999,4.4756e-05,6.066e-05
tdma,cuda-cxx,2,128,128,2048,16384,1024,1024,5,10,device,0.002161233,0.002157758,0.001552781,2.1423e-05,2.4787e-05,2e-05,1.2549e-05,9.735e-06,1.988e-05,9.80499999999e-06,0.000498698,0.002064028,4.4667e-05,6.0963e-05
tdma,cuda-cxx,2,128,128,2048,16384,1024,1024,6,10,device,0.002150027,0.002148094,0.001545279,2.1563e-05,2.2033e-05,1.999e-05,1.2489e-05,9.914e-06,1.979e-05,1.0005e-05,0.000496295,0.002054063,4.1823e-05,6.1472e-05
tdma,cuda-cxx,2,128,128,2048,16384,1024,1024,7,10,device,0.002152921,0.0021489805,0.001547182,2.1592e-05,2.4036e-05,2.0821e-05,1.2549e-05,9.805e-06,1.994e-05,9.63499999999e-06,0.000497456,0.002057187,4.3976e-05,6.1853e-05
tdma,cuda-cxx,2,128,128,2048,16384,1024,1024,8,10,device,0.002148874,0.0021472265,0.001546641,2.1752e-05,2.0721e-05,1.982e-05,1.2609e-05,9.65500000001e-06,1.97e-05,9.76499999999e-06,0.000494912,0.002054162,4.0421e-05,6.0992e-05
tdma,cuda-cxx,2,128,128,2048,16384,1024,1024,9,10,device,0.00215907,0.0021560055,0.001554833,2.1603e-05,2.9255e-05,1.9699e-05,1.2639e-05,9.60500000001e-06,1.969e-05,9.50399999999e-06,0.000497446,0.002064918,4.8945e-05,6.0411e-05
tdma,fortran-original,2,128,128,4096,16384,2048,2048,0,10,device,  4.4999009000000000E-02,  4.4998853499999998E-02,  3.4925409999999996E-03,  3.1127000000000151E-05,  3.8887437000000004E-02,  4.9383999999999539E-05,  3.6785999999996988E-05,  1.0656000000004717E-05,  1.4794010000000052E-03,  1.2519000000002500E-05,  1.0099660000000010E-03,  4.5316819999999987E-03,  4.0366838000000009E-02,  1.0368600000000691E-04
tdma,fortran-original,2,128,128,4096,16384,2048,2048,1,10,device,  4.2421150000000046E-03,  4.2386805000000013E-03,  3.1008930000000073E-03,  2.3414999999998853E-05,  4.7932000000000530E-05,  2.2393999999995029E-05,  1.5031999999998158E-05,  1.0205999999998716E-05,  1.4752000000006760E-05,  1.0424999999994466E-05,  9.9946899999998895E-04,  4.1126299999999782E-03,  6.2684000000007289E-05,  6.6439999999987065E-05
tdma,fortran-original,2,128,128,4096,16384,2048,2048,2,10,device,  4.2200429999999928E-03,  4.2179099999999983E-03,  3.1036480000000005E-03,  2.1822999999990267E-05,  2.9203000000005419E-05,  2.1491999999997957E-05,  1.2509000000007764E-05,  1.0055000000008807E-05,  1.8919000000006125E-05,  1.0085000000006894E-05,  1.0017529999999941E-03,  4.1179100000000024E-03,  4.8122000000011544E-05,  6.3455000000003925E-05
tdma,fortran-original,2,128,128,4096,16384,2048,2048,3,10,device,  4.2007839999999991E-03,  4.1990864999999974E-03,  3.0985600000000002E-03,  2.2162999999991717E-05,  1.6425000000000467E-05,  2.1352000000002258E-05,  1.2488999999990535E-05,  9.7639999999954430E-06,  1.3960999999992896E-05,  1.0104999999996367E-05,  1.0001609999999994E-03,  4.1083759999999969E-03,  2.9974999999987650E-05,  6.3383999999985785E-05
tdma,fortran-original,2,128,128,4096,16384,2048,2048,4,10,device,  4.2048199999999980E-03,  4.2039639999999975E-03,  3.0938229999999955E-03,  2.2234000000009857E-05,  1.9349000000001837E-05,  2.1231999999996032E-05,  1.2238000000011628E-05,  9.9550000000059313E-06,  2.0471000000008011E-05,  1.0145000000003068E-05,  1.0006220000000066E-03,  4.1066830000000137E-03,  3.9820000000009848E-05,  6.3566000000014888E-05
tdma,fortran-original,2,128,128,4096,16384,2048,2048,5,10,device,  4.2248699999999917E-03,  4.2241739999999972E-03,  3.0967769999999950E-03,  2.4506999999993062E-05,  4.0991000000004107E-05,  2.1092000000000333E-05,  1.3150000000003437E-05,  1.0065000000003543E-05,  1.8118000000011403E-05,  1.0165000000006419E-05,  9.9812800000000090E-04,  4.1065429999999903E-03,  5.9109000000015510E-05,  6.5829000000003357E-05
tdma,fortran-original,2,128,128,4096,16384,2048,2048,6,10,device,  4.2048900000000028E-03,  4.2015200000000003E-03,  3.0962370000000017E-03,  2.1972999999994580E-05,  2.3204999999998366E-05,  2.1140999999988419E-05,  1.2587999999993937E-05,  1.0105999999995841E-05,  1.8047000000007141E-05,  1.0024999999996842E-05,  1.0014930000000061E-03,  4.1103180000000017E-03,  4.1252000000005506E-05,  6.3244999999975682E-05
tdma,fortran-original,2,128,128,4096,16384,2048,2048,7,10,device,  4.2075540000000022E-03,  4.2045645000000006E-03,  3.0998619999999949E-03,  2.1662000000005621E-05,  1.8368000000004714E-05,  2.1132000000007034E-05,  1.3050000000000561E-05,  9.8949999999958793E-06,  1.8516999999995676E-05,  1.0104999999996367E-05,  9.9920900000000090E-04,  4.1121209999999964E-03,  3.6885000000000390E-05,  6.2794000000004901E-05
tdma,fortran-original,2,128,128,4096,16384,2048,2048,8,10,device,  4.2148649999999982E-03,  4.2095470000000010E-03,  3.1043980000000082E-03,  2.1892999999995055E-05,  2.7341000000000171E-05,  2.1151999999996507E-05,  1.2307999999988661E-05,  9.7650000000087944E-06,  1.7897000000002827E-05,  1.0425999999993940E-05,  1.0034559999999998E-03,  4.1201619999999967E-03,  4.5238000000002998E-05,  6.3235999999994297E-05
tdma,fortran-original,2,128,128,4096,16384,2048,2048,9,10,device,  4.2057610000000023E-03,  4.2016750000000019E-03,  3.1011539999999949E-03,  2.1911999999998932E-05,  2.1603000000008921E-05,  2.1512000000001308E-05,  1.2048000000000614E-05,  9.7449999999915660E-06,  1.2528999999997237E-05,  1.0575999999998253E-05,  1.0025250000000041E-03,  4.1081160000000089E-03,  3.3641000000014798E-05,  6.3744999999990060E-05
tdma,cuda-cxx,2,128,128,4096,16384,2048,2048,0,10,device,0.044903725,0.044900831,0.003299822,3.1147e-05,0.039061869,4.5929e-05,3.2098e-05,1.0276e-05,0.00147319,1.1989e-05,0.001017267,0.004334045,0.040474078,9.9341e-05
tdma,cuda-cxx,2,128,128,4096,16384,2048,2048,1,10,device,0.004341105,0.004335141,0.003102316,2.3645e-05,0.00013973,2.0881e-05,1.361e-05,1.0335e-05,1.7205e-05,9.72399999999e-06,0.001007392,0.004120914,0.000155943,6.4585e-05
tdma,cuda-cxx,2,128,128,4096,16384,2048,2048,2,10,device,0.00420507,0.004202612,0.003100994,2.1242e-05,1.8478e-05,1.9919e-05,1.1528e-05,9.94500000001e-06,1.4452e-05,9.654e-06,0.001000852,0.004111131,3.293e-05,6.076e-05
tdma,cuda-cxx,2,128,128,4096,16384,2048,2048,3,10,device,0.004205281,0.0042017155,0.003100042,2.1031e-05,2.1903e-05,1.975e-05,1.1697e-05,9.895e-06,1.361e-05,9.61400000001e-06,0.001001653,0.004110127,3.5344e-05,5.9549e-05
tdma,cuda-cxx,2,128,128,4096,16384,2048,2048,4,10,device,0.00421167,0.004209492,0.003103707,2.1732e-05,1.983e-05,1.9679e-05,1.1668e-05,9.594e-06,2.07e-05,9.74500000001e-06,0.00099946,0.004110818,4.053e-05,6.02e-05
tdma,cuda-cxx,2,128,128,4096,16384,2048,2048,5,10,device,0.004213413,0.004209958,0.003101675,2.1352e-05,1.8678e-05,2.015e-05,1.1447e-05,9.695e-06,2.3485e-05,9.71499999999e-06,0.001000561,0.004112029,4.044e-05,6.0912e-05
tdma,cuda-cxx,2,128,128,4096,16384,2048,2048,6,10,device,0.004211049,0.0042094465,0.003107013,2.1422e-05,2.4296e-05,1.9049e-05,1.1568e-05,9.98499999999e-06,1.7586e-05,9.77399999999e-06,0.000997487,0.004116068,4.1882e-05,6.0209e-05
tdma,cuda-cxx,2,128,128,4096,16384,2048,2048,7,10,device,0.004209728,0.0042090665,0.003103017,2.1963e-05,2.63e-05,1.9339e-05,1.1507e-05,1.0075e-05,1.346e-05,9.655e-06,0.000999911,0.004114205,3.946e-05,6.1032e-05
tdma,cuda-cxx,2,128,128,4096,16384,2048,2048,8,10,device,0.004209136,0.004205726,0.003101815,2.1072e-05,1.8047e-05,1.9639e-05,1.1618e-05,9.82399999999e-06,1.97e-05,9.594e-06,0.001001073,0.004114506,3.7316e-05,6.0108e-05
tdma,cuda-cxx,2,128,128,4096,16384,2048,2048,9,10,device,0.004210148,0.004207314,0.003106071,2.1712e-05,1.8748e-05,1.9519e-05,1.1527e-05,1.0015e-05,1.5503e-05,9.485e-06,0.001001052,0.004115636,3.3519e-05,6.0731e-05
tdma,fortran-original,4,64,64,2048,4096,512,512,0,10,device,  8.4526606000000004E-02,  8.4497480000000000E-02,  1.2323890000000000E-03,  4.4537000000000092E-05,  8.1128996999999994E-02,  6.0700999999996341E-05,  3.9199000000003648E-05,  1.4682000000001971E-05,  3.4198419999999924E-03,  1.7676000000008130E-05,  1.7444199999999688E-04,  1.4460300000000005E-03,  8.3018383000000001E-02,  1.3478300000000225E-04
tdma,fortran-original,4,64,64,2048,4096,512,512,1,10,device,  9.7447200000000400E-04,  9.5585450000000224E-04,  6.2279499999999544E-04,  3.4852000000001881E-05,  5.7014999999993599E-05,  3.4001000000005721E-05,  1.6715999999999953E-05,  1.4661999999998621E-05,  3.3430000000000959E-05,  1.4661999999998621E-05,  1.6494699999999862E-04,  7.9430199999999673E-04,  8.7180999999991737E-05,  9.6774999999993394E-05
tdma,fortran-original,4,64,64,2048,4096,512,512,2,10,device,  9.5045599999998842E-04,  9.3348074999999309E-04,  6.1772699999999847E-04,  3.3790999999991356E-05,  3.8557999999994097E-05,  3.3270000000001909E-05,  1.4912000000005809E-05,  1.4401999999996695E-05,  3.0174999999993402E-05,  1.4472000000001484E-05,  1.6303500000000581E-04,  7.9053600000000834E-04,  6.5458000000018224E-05,  9.5923999999983356E-05
tdma,fortran-original,4,64,64,2048,4096,512,512,3,10,device,  9.5444199999999979E-04,  9.3574900000000308E-04,  6.2173299999999931E-04,  3.3920999999992318E-05,  4.0189999999995507E-05,  3.3199999999997121E-05,  1.4901999999997195E-05,  1.4371999999998608E-05,  2.8674000000006306E-05,  1.4461999999992869E-05,  1.6348500000000488E-04,  7.9633400000000965E-04,  6.7931999999992776E-05,  9.5954999999980917E-05
tdma,fortran-original,4,64,64,2048,4096,512,512,4,10,device,  9.4605899999999910E-04,  9.2861349999999801E-04,  6.2316499999999497E-04,  3.3960999999999020E-05,  3.3199999999997121E-05,  3.3229999999995208E-05,  1.4661999999998621E-05,  1.5213000000000032E-05,  2.9283999999990540E-05,  1.4751999999992882E-05,  1.6316400000000730E-04,  7.9265800000000164E-04,  6.2483999999987661E-05,  9.7155999999987142E-05
tdma,fortran-original,4,64,64,2048,4096,512,512,5,10,device,  9.4573900000000100E-04,  9.2840824999999849E-04,  6.2118299999999738E-04,  3.3880999999999495E-05,  3.4501999999991817E-05,  3.3620999999997569E-05,  1.5062000000010123E-05,  1.4331999999991907E-05,  2.6890000000001635E-05,  1.5162999999998594E-05,  1.6316500000000678E-04,  7.9756600000002731E-04,  6.1391999999993452E-05,  9.6996999999987565E-05
tdma,fortran-original,4,64,64,2048,4096,512,512,6,10,device,  9.4798199999999999E-04,  9.3076674999999914E-04,  6.2095200000000794E-04,  3.3770000000002409E-05,  3.3710999999991831E-05,  3.3369999999990907E-05,  1.4692999999996181E-05,  1.4531999999997658E-05,  3.4221000000000945E-05,  1.4622000000005797E-05,  1.6286399999999868E-04,  7.9258000000000106E-04,  6.7931999999992776E-05,  9.6293999999996771E-05
tdma,fortran-original,4,64,64,2048,4096,512,512,7,10,device,  9.4244400000000061E-04,  9.2656275000000191E-04,  6.1761700000000086E-04,  3.3700999999997094E-05,  2.8402000000010696E-05,  3.3228999999995734E-05,  1.4531999999997658E-05,  1.4392000000001959E-05,  2.9364000000003943E-05,  1.4561999999995745E-05,  1.6242299999999488E-04,  7.9428199999999338E-04,  5.7766000000014639E-05,  9.5842999999998235E-05
tdma,fortran-original,4,64,64,2048,4096,512,512,8,10,device,  9.4925499999999607E-04,  9.3284499999999812E-04,  6.2518799999999874E-04,  3.3771000000001883E-05,  3.3449999999990432E-05,  3.3779999999997146E-05,  1.4973000000001457E-05,  1.4041000000006298E-05,  3.2378999999999047E-05,  1.4331000000006311E-05,  1.6375600000000101E-04,  7.9619599999999902E-04,  6.5828999999989479E-05,  9.5221999999992035E-05
tdma,fortran-original,4,64,64,2048,4096,512,512,9,10,device,  9.3902899999999401E-04,  9.2216399999999962E-04,  6.1815800000000753E-04,  3.5082000000005720E-05,  3.2468999999993309E-05,  3.3401000000002345E-05,  1.4993000000004808E-05,  1.4271999999995733E-05,  2.6169999999992033E-05,  1.5011999999994807E-05,  1.6246400000000105E-04,  7.9367199999999527E-04,  5.5742999999996989E-05,  9.6974999999999145E-05
tdma,cuda-cxx,4,64,64,2048,4096,512,512,0,10,device,0.100717584,0.10071485975,0.000823886,4.5918e-05,0.097843752,5.6234e-05,3.4692e-05,1.5043e-05,0.007144552,1.6595e-05,0.000175293,0.001022855,0.099578496,0.000132859
tdma,cuda-cxx,4,64,64,2048,4096,512,512,1,10,device,0.000987412,0.0009649355,0.000623275,3.5333e-05,5.8057e-05,3.2068e-05,1.5393e-05,1.4202e-05,4.2414e-05,1.4481e-05,0.000163666,0.000796516,9.4582e-05,9.6033e-05
tdma,cuda-cxx,4,64,64,2048,4096,512,512,2,10,device,0.000951478,0.00093367125,0.000623005,3.5604e-05,4.1783e-05,3.2558e-05,1.4251e-05,1.4922e-05,3.0957e-05,1.4531e-05,0.000162934,0.000797506,7.274e-05,9.7615e-05
tdma,cuda-cxx,4,64,64,2048,4096,512,512,3,10,device,0.000943246,0.000925479,0.000619069,3.3971e-05,3.4832e-05,3.2499e-05,1.4001e-05,1.3991e-05,2.8663e-05,1.4542e-05,0.000163275,0.000793832,6.2614e-05,9.5003e-05
tdma,cuda-cxx,4,64,64,2048,4096,512,512,4,10,device,0.000947111,0.00092958,0.000619269,3.4302e-05,3.1757e-05,3.1787e-05,1.4192e-05,1.3891e-05,3.4061e-05,1.4582e-05,0.000164106,0.000795654,6.5587e-05,9.4562e-05
tdma,cuda-cxx,4,64,64,2048,4096,512,512,5,10,device,0.000950747,0.000933726,0.000624908,3.4402e-05,3.7927e-05,3.2568e-05,1.4021e-05,1.4402e-05,3.2118e-05,1.4401e-05,0.000163696,0.000802625,6.8553e-05,9.5773e-05
tdma,cuda-cxx,4,64,64,2048,4096,512,512,6,10,device,0.000945208,0.00092696575,0.000623005,3.4291e-05,3.5323e-05,3.2739e-05,1.4422e-05,1.4151e-05,2.9474e-05,1.4152e-05,0.000163555,0.000793981,6.3125e-05,9.5333e-05
tdma,cuda-cxx,4,64,64,2048,4096,512,512,7,10,device,0.000950937,0.00093336075,0.000622705,3.3971e-05,3.5774e-05,3.2258e-05,1.4131e-05,1.4762e-05,3.4972e-05,1.3991e-05,0.000164046,0.0007998,7.0746e-05,9.4982e-05
tdma,cuda-cxx,4,64,64,2048,4096,512,512,8,10,device,0.000948253,0.0009310975,0.000618658,3.4412e-05,3.5584e-05,3.2308e-05,1.4131e-05,1.4492e-05,3.0646e-05,1.378e-05,0.000163546,0.000796335,6.6049e-05,9.4992e-05
tdma,cuda-cxx,4,64,64,2048,4096,512,512,9,10,device,0.000942915,0.0009248175,0.000618288,3.383e-05,3.2518e-05,3.1978e-05,1.4031e-05,1.3991e-05,3.0386e-05,1.4291e-05,0.000162925,0.000793941,6.2463e-05,9.409e-05
tdma,fortran-original,4,128,128,2048,16384,512,512,0,10,device,  9.0235063000000004E-02,  9.0210040250000012E-02,  1.2989989999999999E-03,  6.2874000000000090E-05,  8.6616222000000007E-02,  5.9858999999995444E-05,  5.3360000000002294E-05,  1.5582999999999569E-05,  3.4963870000000036E-03,  1.7256000000007155E-05,  2.5586399999999454E-04,  1.6036660000000084E-03,  8.8659519000000006E-02,  1.5459200000000461E-04
tdma,fortran-original,4,128,128,2048,16384,512,512,1,10,device,  1.2362849999999898E-03,  1.2289667499999941E-03,  7.7186800000000888E-04,  3.8557999999994097E-05,  6.6940999999987039E-05,  3.6454000000005204E-05,  1.8508000000000413E-05,  1.4963000000006721E-05,  3.6475000000008029E-05,  1.5042000000006772E-05,  2.4595899999999005E-04,  1.0363349999999993E-03,  1.0341599999999507E-04,  1.0485600000000039E-04
tdma,fortran-original,4,128,128,2048,16384,512,512,2,10,device,  1.2008619999999970E-03,  1.1928152499999962E-03,  7.6839299999999222E-04,  3.6795000000006128E-05,  4.3776000000009252E-05,  3.5433000000001380E-05,  1.6344000000001468E-05,  1.4462000000006747E-05,  3.6414999999997977E-05,  1.4741999999998145E-05,  2.4636900000001016E-04,  1.0284320000000097E-03,  7.8598999999998642E-05,  1.0036099999999326E-04
tdma,fortran-original,4,128,128,2048,16384,512,512,3,10,device,  1.1949639999999928E-03,  1.1866760000000046E-03,  7.6553899999999564E-04,  3.6985999999988861E-05,  4.1973000000000704E-05,  3.5483000000002818E-05,  1.6345000000000942E-05,  1.4401999999996695E-05,  2.9044000000005843E-05,  1.4881999999993845E-05,  2.4735199999999236E-04,  1.0273529999999947E-03,  6.9865000000002286E-05,  1.0091399999999362E-04
tdma,fortran-original,4,128,128,2048,16384,512,512,4,10,device,  1.1806620000000129E-03,  1.1734785000000053E-03,  7.6696099999999656E-04,  3.6824999999990338E-05,  2.7991999999990580E-05,  3.5543999999998466E-05,  1.5093000000007684E-05,  1.4791999999999583E-05,  2.8563000000009220E-05,  1.4842000000001021E-05,  2.4497699999999345E-04,  1.0251579999999982E-03,  5.5524000000015117E-05,  1.0167199999999710E-04
tdma,fortran-original,4,128,128,2048,16384,512,512,5,10,device,  1.1853490000000022E-03,  1.1783335000000034E-03,  7.6965400000000850E-04,  3.6214000000006630E-05,  3.3270000000001909E-05,  3.5984000000002792E-05,  1.6164999999998542E-05,  1.4571999999990481E-05,  3.0224999999994839E-05,  1.5023000000002895E-05,  2.4469700000000205E-04,  1.0286540000000038E-03,  6.1051000000006406E-05,  1.0152299999999226E-04
tdma,fortran-original,4,128,128,2048,16384,512,512,6,10,device,  1.1889139999999992E-03,  1.1819214999999987E-03,  7.6821300000000370E-04,  3.5824000000003742E-05,  3.4631999999992780E-05,  3.5243000000004243E-05,  1.6093999999994280E-05,  1.4741999999998145E-05,  3.3549999999993307E-05,  1.4893000000001932E-05,  2.4506800000000106E-04,  1.0293749999999990E-03,  6.8181999999986087E-05,  1.0002999999998707E-04
tdma,fortran-original,4,128,128,2048,16384,512,512,7,10,device,  1.1845779999999917E-03,  1.1778404999999992E-03,  7.6936500000000796E-04,  3.6535000000004203E-05,  3.0185000000002016E-05,  3.5362999999996592E-05,  1.5873000000013460E-05,  1.4611999999997183E-05,  3.1307000000008189E-05,  1.4842000000001021E-05,  2.4471799999999100E-04,  1.0264499999999982E-03,  5.9798999999999269E-05,  1.0060100000000571E-04
tdma,fortran-original,4,128,128,2048,16384,512,512,8,10,device,  1.1888540000000031E-03,  1.1826395000000024E-03,  7.7141799999999594E-04,  3.5774000000002304E-05,  2.9204000000004893E-05,  3.5833999999998478E-05,  1.6454999999998554E-05,  1.4331000000006311E-05,  3.2468999999993309E-05,  1.4692999999996181E-05,  2.4523800000000873E-04,  1.0331110000000032E-03,  6.1672999999998201E-05,  1.0009100000001048E-04
tdma,fortran-original,4,128,128,2048,16384,512,512,9,10,device,  1.1855590000000027E-03,  1.1783357499999987E-03,  7.6870399999999506E-04,  3.6704999999997989E-05,  3.0615999999997201E-05,  3.5433000000001380E-05,  1.8998000000006177E-05,  1.4862000000004372E-05,  2.9975000000001528E-05,  1.4883000000007196E-05,  2.4518800000000729E-04,  1.0298650000000187E-03,  5.9890000000006882E-05,  1.0088100000001099E-04
tdma,cuda-cxx,4,128,128,2048,16384,512,512,0,10,device,0.09953549,0.09951872475,0.000994413,4.68e-05,0.096679584,5.8669e-05,4.001e-05,1.4742e-05,0.011727219,1.6174e-05,0.000258488,0.001288314,0.098121808,0.000133761
tdma,cuda-cxx,4,128,128,2048,16384,512,512,1,10,device,0.001239741,0.00123081225,0.000770376,3.8287e-05,7.8708e-05,3.5063e-05,1.5734e-05,1.5754e-05,3.8718e-05,1.4442e-05,0.000245839,0.001031949,0.000113069,0.000103025
tdma,cuda-cxx,4,128,128,2048,16384,512,512,2,10,device,0.001189485,0.001180659,0.000769064,3.6294e-05,3.7135e-05,3.4442e-05,1.4412e-05,1.4361e-05,3.1087e-05,1.4332e-05,0.00024665,0.001026691,6.656e-05,9.9429e-05
tdma,cuda-cxx,4,128,128,2048,16384,512,512,3,10,device,0.001204577,0.0011967935,0.00077275,3.8487e-05,3.0867e-05,5.6705e-05,1.4302e-05,1.4321e-05,5.0146e-05,1.4632e-05,0.000245919,0.001028755,8.0802e-05,0.00011983
tdma,cuda-cxx,4,128,128,2048,16384,512,512,4,10,device,0.00118612,0.001178576,0.00076647,3.5904e-05,3.1517e-05,3.4121e-05,1.4171e-05,1.4261e-05,3.6745e-05,1.4482e-05,0.00024653,0.0010263,6.8262e-05,9.8768e-05
tdma,cuda-cxx,4,128,128,2048,16384,512,512,5,10,device,0.00117945,0.0011700485,0.000764127,3.6165e-05,2.9274e-05,3.301e-05,1.4141e-05,1.4482e-05,3.0205e-05,1.4632e-05,0.000248092,0.001025418,5.8868e-05,9.7457e-05
tdma,cuda-cxx,4,128,128,2048,16384,512,512,6,10,device,0.001180842,0.0011728675,0.000769034,3.6194e-05,3.1678e-05,3.4042e-05,1.4051e-05,1.4111e-05,3.0416e-05,1.4462e-05,0.000247461,0.001024527,5.8989e-05,9.8809e-05
tdma,cuda-cxx,4,128,128,2048,16384,512,512,7,10,device,0.00118642,0.0011766905,0.000769554,3.6304e-05,3.7316e-05,3.4322e-05,1.4301e-05,1.4292e-05,3.0736e-05,1.4352e-05,0.000248032,0.001031887,6.8052e-05,9.9109e-05
tdma,cuda-cxx,4,128,128,2048,16384,512,512,8,10,device,0.001187082,0.00117976825,0.000770977,3.9399e-05,3.5673e-05,3.4431e-05,1.4051e-05,1.4552e-05,3.5664e-05,1.3981e-05,0.000245418,0.001030446,7.0637e-05,9.958e-05
tdma,cuda-cxx,4,128,128,2048,16384,512,512,9,10,device,0.001179911,0.001173191,0.000770316,3.7146e-05,3.4742e-05,3.3961e-05,1.4211e-05,1.4462e-05,3.1788e-05,1.4472e-05,0.000243937,0.001022104,6.2033e-05,9.989e-05
tdma,fortran-original,4,128,128,4096,16384,1024,1024,0,10,device,  1.0086718800000000E-01,  1.0084096625000000E-01,  2.1109770000000000E-03,  4.6050000000000171E-05,  9.6798512000000003E-02,  6.0660999999989640E-05,  3.8248000000004612E-05,  1.5673000000007709E-05,  1.2270394000000004E-02,  1.8738000000004251E-05,  5.0845299999999205E-04,  2.6576779999999967E-03,  9.8229149000000002E-02,  1.4041099999998743E-04
tdma,fortran-original,4,128,128,4096,16384,1024,1024,1,10,device,  2.2696260000000107E-03,  2.2673177500000044E-03,  1.5546020000000021E-03,  3.9960000000005547E-05,  7.4301999999998314E-05,  3.8077000000011352E-05,  1.7806999999994688E-05,  1.5553000000001482E-05,  3.4781999999997093E-05,  1.4782000000004847E-05,  4.9510299999999674E-04,  2.0662199999999936E-03,  1.0371700000000317E-04,  1.0837200000002323E-04
tdma,fortran-original,4,128,128,4096,16384,1024,1024,2,10,device,  2.2241279999999919E-03,  2.2171899999999974E-03,  1.5458090000000091E-03,  3.6144000000001841E-05,  4.0119999999990719E-05,  3.8246999999991260E-05,  1.5492999999991430E-05,  1.4913000000005283E-05,  3.2559000000001448E-05,  1.4762000000001496E-05,  4.9743600000000388E-04,  2.0534210000000275E-03,  6.8803999999991761E-05,  1.0229400000000277E-04
