solver,implementation,nranks,n1,n2,n3,nsys,nrow_min,nrow_max,mpi_mode,solution_sum,solution_l2,solution_linf,sample_z0,sample_zmid,sample_zlast,expected_value,max_abs_error_to_expected
tdma,cuda-cxx,8,128,512,2048,65536,256,256,device,134217728,11585.2375029604,1.000000000000147,0.9999999999999996,1.000000000000108,1.000000000000001,1,1.467714838554457e-13
