solver,implementation,nranks,n1,n2,n3,nsys,nrow_min,nrow_max,mpi_mode,solution_sum,solution_l2,solution_linf,sample_z0,sample_zmid,sample_zlast,expected_value,max_abs_error_to_expected
tdma,cuda-cxx,8,128,128,8192,16384,1024,1024,device,134217728,11585.23750296039,1.000000000000037,0.9999999999999991,0.9999999999997249,1.000000000000001,1,6.311617894994015e-13
