solver,implementation,nranks,n1,n2,n3,nsys,nrow_min,nrow_max,mpi_mode,solution_sum,solution_l2,solution_linf,sample_z0,sample_zmid,sample_zlast,expected_value,max_abs_error_to_expected
tdma,cuda-cxx,2,128,128,8192,16384,4096,4096,device,134217728.0000005,11585.23750296048,1.00000000000886,1.000000000000004,1.00000000000703,1.000000000000003,1,8.860245870323524e-12
