solver,implementation,nranks,n1,n2,n3,nsys,nrow_min,nrow_max,mpi_mode,solution_sum,solution_l2,solution_linf,sample_z0,sample_zmid,sample_zlast,expected_value,max_abs_error_to_expected
tdma,cuda-cxx,2,128,256,4096,32768,2048,2048,device,134217728.0000001,11585.2375029604,1.000000000001932,1,1.000000000001796,1.000000000000003,1,1.932454196662547e-12
