solver,implementation,nranks,n1,n2,n3,nsys,nrow_min,nrow_max,mpi_mode,solution_sum,solution_l2,solution_linf,sample_z0,sample_zmid,sample_zlast,expected_value,max_abs_error_to_expected
tdma,cuda-cxx,2,128,128,4096,16384,2048,2048,host,67108864.00000003,8192.000000000007,1.000000000001932,1,1.000000000001796,1.000000000000003,1,1.932454196662547e-12
