solver,implementation,nranks,n1,n2,n3,nsys,nrow_min,nrow_max,mpi_mode,solution_sum,solution_l2,solution_linf,sample_z0,sample_zmid,sample_zlast,expected_value,max_abs_error_to_expected
tdma,cuda-cxx,4,128,256,2048,32768,512,512,device,67108863.99999993,8191.999999999983,0.9999999999999978,0.9999999999999978,0.9999999999986641,0.999999999999997,1,1.341926569864427e-12
